Date,Report Time,Incident Time,Nearest Address to Incident,Incident Category,Incident Summary,Incident Alert,Alert Type,Incident ID,Alert ID
2/4/19,5:16 AM,,,Snow,"Increased accumulation of snow on and around campus, resulting in to suspended operations and cancelled classes.","UPDATE at 5:16 a.m.: The UW Seattle campus has suspended operations and canceled classes Monday due to increased accumulation overnight of snow on and around campus.

Employees identified by their unit as performing an essential service are required to report to work during any period of declared suspended operation. Employees in positions that are not designated as essential do not report to work when operations are suspended. These employees are covered by the pay and time off policies that apply during periods of suspended operations.

Telework may be a feasible option both for employees in essential positions and for regular employees who would not normally work during a suspension of operations. Employees may telework during suspended operations so long as they have the advance written approval of their supervisor or manager.

Learn more about the UW’s suspended operations policy here: https://hr.uw.edu/policies/suspended-operations/

The inclement weather policy, adopted in conformance with state law, is available at http://www.washington.edu/admin/hr/polproc/susp-ops/inclement-weather.html",Update,78,205
2/4/19,6:04 AM,,,Closure,UW Bothell suspending operations and canceling classes on Monday,UPDATE at 6:04 a.m.: UW Bothell has announced is also suspending operations and canceling classes Monday. More information can be found at uwb.edu/emergency.,Update,78,206
2/4/19,9:02 AM,,,Inclement Weather,UW Tacoma campus closures,"UPDATE at 9:02 a.m.: UW Tacoma has announced it is closing, and all remaining classes, events and activities are canceled Monday due to increased inclement weather. Updates for the UW Tacoma campus can be found at tacoma.uw.edu/updates.

NOTE: If you don’t already receive UW Alert and UW Advisory messages for important updates about emergencies or weather-related notices by text and/or email, click here to subscribe or update your settings.",Update,78,207
1/25/19,10:00 PM,,NE 43rd St. and University Way NE,Shots Fired,Report of shots fired near intersection,UPDATE at 10:00 p.m.: Officers continue to investigate a report of shots fired near NE 43rd St. and University Way NE. The scene is secure at this time and there is no ongoing threat.,Update,78,208
1/25/19,9:35 PM,9:35 PM,NE 43rd St. and University Way NE,Shots Fired from Vehicle,No victims reported,ORIGINAL POST: Officers are responding to a report of shots fired from a vehicle near NE 43rd St. and University Way NE at 9:35 p.m. No victims were reported. Avoid the area.,Original,78,209
1/22/19,7:50 AM,,,Unfounded,Single report of shots fired,"UPDATE at 7:50 a.m.: UWPD and Seattle police were responding to a single report of shots fired, which they learned was unfounded. The source of the loud noise, reported by one resident at Hansee Hall, appears to be a large palette having fallen from a delivery truck as it was being unloaded near the resident’s window.

Police searched the area and, after speaking to witnesses, were directed to the truck and the noise was consistent with an item falling from the truck.",Update,79,210
1/22/19,7:21 AM,Unknown,Unknown,Police Response,Avoid Area,"ORIGINAL POST: UWPD and Seattle police are in the midst of a response in the north area of campus. More information will be posted here as it becomes available. Avoid the area until further notice.

Police response in north campus. Avoid area. More: alert.uw.edu

Sent at 7:21:30 AM Tue",Original,79,211
1/12/19,10:56 AM,,,System Restarted,The campus Computer-Aided Access System (CAAMS) has been successfully restarted and doors are coming back online and functioning properly.,"UPDATE (10:56 a.m.): The campus Computer-Aided Access System (CAAMS) has been successfully restarted and doors are coming back online and functioning properly.

If problems persist, please contact UWPD it’s non-emergency line, 206-685-UWPD (8973).",Update,80,212
1/12/19,9:07:25 AM,,,Technology,"CAAMS malfunctioning at many campus buildings, doors not unlocking","UPDATE: Computer-Aided Access Management System (CAAMS) system is malfunctioning at many buildings on campus, both outside and inside doors. Technicians are investigating and working to resolve. Doors are not unlocking as they should for properly credentialed cards. 

Doors will continue to open from inside to get out of buildings. 

Anyone needing urgent access can contact UWPD’s non-emergency line at 206-685-UWPD (8973).

More information will be posted here as it becomes available. 

Electronic door access malfunction @ many campus buildings. Doors not unlocking. Info: alert.uw.edu

Sent at 9:07:25 AM Sat",Update,80,213
1/4/19,10:40 AM,,,,All Clear,Update 10:40 a.m.: The Seattle Fire Department investigated the incident and has given the all clear. Fluke Hall is being reoccupied.,Update,80,214
1/4/19,10:23 AM,,Fluke Hall,Hazardous Materials,Multiple SFD units responding to possible hazardous materials incident,"Updated 10:23 a.m.: Multiple Seattle Fire Department units have responded to a possible hazardous materials incident at Fluke Hall. Please avoid the area. Updates will be posted as available.

Fluke Hall (campus map)",Update,80,215
12/27/18,3:23 PM,,,System Outage,The 911 system outage in the area has been resolved and agencies in King County are reporting they have been able to receive 911 calls normally for several hours. UWPD has also tested its system and it is working well.,UPDATE at 3:23 p.m.: The 911 system outage in the area has been resolved and agencies in King County are reporting they have been able to receive 911 calls normally for several hours. UWPD has also tested its system and it is working well.,Update,80,216
12/27/18,9:34 AM,,,Outage,Statewide 911 outage is still being investigated and has not yet been resolved,"UPDATE at 9:34 a.m., 12/28/18: The statewide 911 outage is still being investigated and has not yet been resolved. Again, to reach UWPD in an emergency, please call 206-685-8973.

This article contains updates on the situation and a list of phone numbers to call around the state to reach a specific agency: http://mynorthwest.com/1227065/western-washington-911-outage/",Update,80,217
12/27/18,,,,Power Outage,"911 lines are down in King County. To reach UWPD, call 206-685-8973. If you need to reach Seattle Police call 206-583-2111, 206-625-5011 or text 911.","ORIGINAL POST: 911 lines are down in King County. To reach UWPD, call 206-685-8973. If you need to reach Seattle Police call 206-583-2111, 206-625-5011 or text 911. More info alert.uw.edu

UW Advisory Seattle: Power outage",Original,80,218
12/27/18,4:47 PM,,,Power outage,Power restored,UPDATE at 4:47 p.m.: Power has been fully restored.,Update,81,219
12/27/18,11:29 AM,,Pacific Ave.,Power Outage,Power restored to three of the four buildings; Stevens Court still without service and traffic lights on Pacific Ave.,"UPDATE at 11:29 a.m.: Power has been restored to three of the four affected buildings, but Stevens Court remains without service and traffic lights are out on Pacific Ave.

Seattle City Light is posting occasional updates on its Twitter feed: https://twitter.com/SEACityLight.",Update,81,220
12/27/18,7:32 AM,7:32 AM,Montlake Blvd.,Power Outage,Four UW apartment complexes and traffic lights along Montlake Blvd. are affected.,"ORIGINAL POST: Four UW apartment complexes are among some 1,000-plus customers affected by a Seattle City Light outage first reported at 7:32 a.m. The known UW buildings affected include Stevens Court, Nordheim Court, Blakeley Village and Laurel Village.

Traffic lights along Montlake Blvd. are also out, so please use caution as you approach campus this morning.

Here is a link to Seattle City Light’s outage map, which reflects current outages in the area: http://www.seattle.gov/light/sysstat2/

Updates will be provided on this page as they become available.",Original,81,221
12/13/18,11:15 AM,,,Email Threat,Investigation of email threats with no safety concern detected.,"UPDATE: 11:15 A.M. The University of Washington Police Department continues to investigate the email threats, but has determined there is no safety concern. UWPD has concluded sweeps of affected buildings. The FBI has also advised that the email is not a credible threat.",Update,82,222
12/13/18,10:49 AM,,,Threatening Email,"Generic spam email sent to UW, other organizations around the country.","UPDATE: 10:49 A.M. The University of Washington Police Department is aware of and investigating threatening emails sent to individuals on campus. Police are conducting sweeps of campus buildings as a precautionary measure.

It appears to be a generic spam email that has been sent to other organizations around the country. If you receive such an email, notify UWPD at 206-685-8973.",Update,82,223
11/29/18,6:05 PM,,,,Water restored to Hansee and Hutchinson halls,UPDATE (6:05 p.m.): Water has been restored to Hansee and Hutchinson halls.,Update,82,224
11/29/18,4:55 PM,,,Water shutoff,Water to Hutchinson Hall has been shut off and the building coordinator has been notified.,UPDATE (4:55 p.m.): Water to Hutchinson Hall has also been shut off and the building coordinator there has been notified. Housing & Food Services has communicated directly with affected residents at Hansee Hall about a backup restroom plan.,Update,82,225
11/29/18,4:03 PM,2:00 PM,Denny Field area near Hutchinson Hall,Water Main Break,Hansee Hall currently is without water,"ORIGINAL POST (4:03 p.m.): This afternoon, just after 2 p.m., we learned of a water main break in the Denny Field area near Hutchinson Hall. UW Facilities crews immediately responded, identified the issue and now are assessing the situation to determine a timeline for repairs. Hansee Hall currently is without water. No injuries have been reported.

Crews are working quickly to resolve the matter and we will post updates as they become available.",Original,82,226
10/29/18,10:30 AM,,,Test,UW Alert Test,"UW Alert test scheduled for Oct. 29

The UW Crisis Communications Team will test the UW Alert notification system around 10:30 a.m. on Monday, Oct. 29 across all platforms, including SMS text, email, website banners, Facebook and Twitter.

The emergency notification system the university uses for UW Alert is being upgraded, and as part of the process, the crisis team must test its performance across all platforms directly following the upgrade.

UW Alert messages on Oct. 29 will be similar to those sent Oct. 18 as part of the Great ShakeOut. We apologize for any repetition or inconvenience.

UW faculty, staff and students in Bothell, Seattle, Tacoma and at UW Medicine can subscribe to UW Alert.

More information:

UW emergency communications

Campus safety and emergency resources",Original,83,227
10/18/18,10:18 AM,10:18 AM,,Great ShakeOut,Annual Earthquake Drill,"Great ShakeOut 2018 on Oct. 18

This year’s Great ShakeOut will take place at 10:18 a.m. on Oct. 18. The Great ShakeOut is a national program that encourages organizations and individuals to practice what to do in an earthquake. It is billed as the world’s largest earthquake drill.

All three UW campuses will participate in the Great ShakeOut by testing the UW Alert notification system. A test message will be sent reminding people about the drill and directing them to sites where they can learn more about preparing for earthquakes. Some UW groups also are planning “drop, cover and hold” drills.

More information:

Learn about earthquake risks in the Pacific Northwest and how to become better prepared (UW Emergency Management)

Learn about earthquakes and faults in Washington state (Department of Natural Resources)

Harold Tobin, UW professor of Earth and space sciences and director of the Pacific Northwest Seismic Network, discusses seismic risks in the Pacific Northwest.",Original,84,228
9/21/18,9:25 PM,,,Evacuation,Approximately 12 people were evacuated from the building and there were no injuries or medical issues reported. Seattle firefighters used air monitoring equipment and have deemed the building safe to re-enter.,[UPDATE at 9:25 p.m.]: Approximately 12 people were evacuated from the building and there were no injuries or medical issues reported. Seattle firefighters used air monitoring equipment and have deemed the building safe to re-enter.,Update,85,229
9/21/18,,,Physics/Astronomy Building,Hazardous Materials,"Hydrogen spill in Room 009 contained, building evacuated.","[ORIGINAL POST]: The Seattle Fire Department is responding to a hazardous materials incident at the Physics/Astronomy Building. A hydrogen spill in Room 009 has been contained, but the response continues and the building has been evacuated. Please avoid the area.

Updates will be posted here as more information becomes available.",Original,85,230
9/6/18,7:00 AM,7:30 AM,,Alert System Test,"Test of the UW Indoor Alert System scheduled for Thursday, Sept. 6, from approximately 7 to 7:30 a.m.","UW Indoor Alert test scheduled for Sept. 6

The annual test of the UW Indoor Alert system is scheduled for Thursday, Sept. 6, from approximately 7 to 7:30 a.m.

The UW Indoor Alert system is one of several tools used to communicate emergency information to the campus community. Messages can be broadcast to about 95 campus buildings in Seattle. “Reader boards” also are strategically located in about 45 buildings and garages.

If you are in a building with fire alarm speakers you can expect to hear chimes, horns or a voice announcement during the test. If you are in a building with a message or reader board, you can expect to see a message scrolling across the digital board. In either case you may see flashing emergency lights.

The annual test is designed to ensure that the system operates as expected and that the proper messages and audible queues are triggered.",Original,86,231
9/4/18,10:03 AM,Unknown,4300 block of 15th Avenue NE,Stabbing,Investigation,UPDATE (10:03 a.m.): A stabbing investigation is ongoing in the 4300 block of 15th Avenue NE in the University District. Police are on the scene and the area is secured.,Update,87,232
9/4/18,9:41 AM,9:41 AM,NE 43rd Street and 15th Avenue NE,Stabbing,One woman has significant injuries,"ORIGINAL POST:

A stabbing was reported Tuesday morning in the University District near NE 43rd Street and 15th Avenue NE. There is no suspect description at this time. Avoid the area.

At 9:41 a.m., Seattle Police Department tweeted that officers are responding to a stabbing at an apartment building in the 4300 block of 15th Ave NE. One woman has significant injuries.

Updates will be posted here as information becomes available.",Original,87,233
8/24/18,11:05 AM,,,,All campus network issues have been resolved.,UPDATE (11:05 a.m.): All campus network issues have been resolved.,Update,88,234
8/24/18,10:08 AM,,,Phone Outage,Campus phones restored.,UPDATE (10:08 a.m.): Campus phones are restored after an earlier outage. More information: https://eoutage.uw.edu/,Update,88,235
8/24/18,,,,Network,Sporadic outages affecting some UW campus phones,"ORIGINAL POST:

There are sporadic network outages affecting some UW campus phones. If you need to call 9-1-1, use your cell phone. UWIT is working on the issue and more updates will be provided as they are available.

UW Bothell and UW Tacoma campuses and UW Medical Center buildings do not appear to be affected by the outages.

More resources:

https://eoutage.uw.edu/",Original,88,236
8/17/18,2:02 AM,10:30 PM,5200 Block 20th Ave. NE,Shots Fired,Two men shot,"Update (2:02 a.m. Saturday): Just before 10:30 p.m. Friday, police responded to shots fired in the 5200 block of 20th Ave. NE. Upon arrival, officers were told by witnesses that shots had been fired from a black Dodger Charger, which fled northbound on 20th Ave. NE. They also reported a brown Chevy Suburban leaving the area in the same direction. Neither car was still in the area when officers arrived. Seattle police are investigating.

Two men were shot, with one transported to Harborview Medical Center via ambulance and the other being taken to Swedish in a private car. Their conditions are unknown at this time time. Neither victim has a UW affiliation. ",Update,89,237
8/17/18,11:31 PM,,,,Second victim taken to hospital in private vehicle,"Update (11:31 p.m.): Seattle police report that a second victim, also not believed to be affiliated with the UW, was taken to the hospital in a private vehicle.",Update,89,238
8/17/18,10:00 PM,10:00 PM,5200 Block of 20th Ave. NE,Drive-by Shooting,At least one victim resulting from the shooting.,"ORIGINAL POST:

A drive-by shooting occurred in the 5200 block of 20th Ave. NE around 10 p.m. Friday. Seattle police are investigating and have not found any suspects. There was at least one victim as a result of the shooting. Victim’s condition is not known at this time. The victim is not affiliated with the University of Washington.

More information will be provided here as it becomes available.",Original,89,239
